200,1.92767377
210,1.693584528
220,1.770783467
230,2.06624413
240,2.635891266
250,2.46451052
260,2.168917196
270,1.872534416
280,1.901686734
290,2.011774873
300,2.219132752
310,1.997168769
320,1.809487899
330,1.725293376
340,1.727719693
350,1.738596178
360,1.753496164
370,1.86115066
380,2.262661916
390,5.0969655
400,7.182549768
410,6.581458884
420,5.732870284
430,4.775744172
440,4.761182903
450,5.321185262
460,5.337645809
470,10.32755905
480,25.67230544
490,47.40161786
500,59.11705896
510,65.07003951
520,67.86061288
530,67.36320333
540,68.68898146
550,66.91573042
560,63.37825354
570,58.8715985
580,55.66194299
590,50.51960842
600,41.99534032
610,31.09557403
620,21.51308347
630,16.45535957
640,13.66138399
650,11.34222579
660,9.989937001
670,10.05252927
680,8.443464952
690,4.775433439
700,2.593249608
710,1.11317162
720,0.566141698
730,0.388922954
740,0.228270576
750,0.162635035
760,0.158462825
770,0.143077411
780,0.156541029
790,0.168111953
800,0.285488508
810,0.040905539
820,0.013849845
830,0.007832534
840,0.013969142
850,0.033356363
860,0.004311218
870,0.001370019
880,0.00032046
890,0.000168644
900,0.000161637
910,0.000220908
920,0.00020785
930,0.000400301
940,0.000595109
950,0.00085975
960,0.001549451
970,0.000705686
980,0.0003528
990,0.000336509
1000,0.000305594
1010,0.000269862
1020,0.000495476
1030,0.000785248
1040,0.000882534
1050,0.001844174
1060,0.001573225
1070,0.001685654
1080,0.001093322
1090,0.001893679
1100,0.001474975
