300;0.293272
310;0.176365
320;0.57958
330;0.132559
340;0.003095
350;1.934389
360;19.942053
370;43.308135
380;58.791033
391.931097;73.0647482
397.3708069;75.1366906
404.4424297;78.1151079
409.8821396;79.5395683
418.5856754;81.0935252
424.5693563;82.1294964
429.4650952;83.1654676
433.8168631;84.7194245
440.344515;84.8489209
450.1359927;85.4964029
455.0317316;86.6618705
461.0154125;87.4388489
466.4551224;88.2158273
472.9827743;88.8633094
480.0543971;89.8992806
487.6699909;90.4172662
496.3735267;90.9352518
504.5330916;91.7122302
511.6047144;92.1007194
518.6763373;92.4892086
525.2039891;92.4892086
533.3635539;92.8776978
541.5231188;93.0071942
549.1387126;93.0071942
556.7543064;93.0071942
567.6337262;93.3956835
577.969175;93.1366906
584.4968268;93.0071942
591.5684497;93.0071942
600.2719855;93.0071942
606.2556664;93.0071942
612.7833182;92.618705
618.7669991;93.0071942
625.8386219;92.8776978
632.9102448;92.618705
639.4378966;92.8776978
645.4215775;92.8776978
652.4932004;92.8776978
659.5648232;92.618705
665.0045331;92.618705
669.900272;92.618705
676.9718948;92.618705
683.4995467;92.618705
690.5711695;92.2302158
697.0988214;92.1007194
702.5385313;92.1007194
708.5222121;92.1007194
713.417951;91.7122302
718.8576609;91.7122302
723.7533998;91.5827338
730.2810517;91.0647482
736.2647325;91.0647482
742.7923844;90.5467626
749.8640073;90.028777
757.4796011;89.381295
764.5512239;88.8633094
772.7107888;88.3453237
779.7824116;87.5683453
787.9419764;87.0503597
793.9256573;86.1438849
801.5412511;85.2374101
808.612874;84.7194245
815.6844968;83.6834532
822.2121487;82.9064748
827.6518586;82
833.0915684;81.352518
841.2511333;80.5755396
847.2348141;79.7985612
853.762466;79.0215827
861.3780598;78.5035971
866.8177697;77.7266187
871.7135086;77.5971223
877.1532185;76.9496403
882.5929284;76.5611511
888.0326383;75.9136691
893.4723481;75.5251799
1080;65.62450526
1090;65.32418028
1100;64.9617367
1110;64.59660676
1120;64.25433243
1130;63.91543248
1140;63.57512626
1150;63.32931494
1160;63.0802193
1170;62.83724841
1180;62.62817965
1190;62.46996939
1200;62.316114
1210;62.03414843
1220;61.80338257
1230;61.61688143
1240;61.35514809
1250;61.12879717
1260;60.84788183
1270;60.65415313
1280;60.46043641
1290;60.19913939
1300;59.91333031
1310;59.52242333
1320;59.12504448
1330;58.61128424
1340;58.04833509
1350;57.58487602
1360;57.08612367
1370;56.73260938
1380;56.42996243
1390;56.2341635
1400;56.09120943
