300,0.293272
310,0.176365
320,0.57958
330,0.132559
340,0.003095
350,1.934389
360,19.942053
370,43.308135
380,58.791033
390,68.343255
400,74.238659
410,77.53953
420,81.125419
430,83.119366
440,85.841618
450,87.238179
460,89.062808
470,90.801423
480,91.532494
490,92.346309
500,92.94808
510,93.38296
520,93.953542
530,93.849303
540,93.871442
550,93.986135
560,93.377293
570,92.709708
580,92.002367
590,91.598655
600,90.50399
610,89.206346
620,88.91296875
630,88.5989872
640,88.305006
650,87.62116183
660,86.87951017
670,86.11032317
680,85.33207283
690,84.53942317
700,83.55749967
710,82.82500517
720,82.10765517
730,81.42341983
740,80.75304017
750,80.01960783
760,79.5734425
770,78.97786967
780,78.30537867
790,77.60849033
800,76.79730183
810,76.24110033
820,75.63685017
830,74.85940267
840,74.03363783
850,73.1570725
860,72.57808483
870,72.01985817
880,71.67994267
890,71.17994267
900,71.10976483
910,71.03008433
920,70.86629083
930,70.44962417
940,69.71210933
950,69.66955167
960,68.8241455
970,68.63847583
980,68.27019233
990,67.820321
1000,67.27338183
1010,67.11841369
1020,66.94059448
1030,66.79741977
1040,66.66371633
1050,66.40495448
1060,66.20554731
1070,65.90733113
1080,65.62450526
1090,65.32418028
1100,64.9617367
1110,64.59660676
1120,64.25433243
1130,63.91543248
1140,63.57512626
1150,63.32931494
1160,63.0802193
1170,62.83724841
1180,62.62817965
1190,62.46996939
1200,62.316114
1210,62.03414843
1220,61.80338257
1230,61.61688143
1240,61.35514809
1250,61.12879717
1260,60.84788183
1270,60.65415313
1280,60.46043641
1290,60.19913939
1300,59.91333031
1310,59.52242333
1320,59.12504448
1330,58.61128424
1340,58.04833509
1350,57.58487602
1360,57.08612367
1370,56.73260938
1380,56.42996243
1390,56.2341635
1400,56.09120943
