1605,23.90167
1600,23.49996
1595,23.11015
1590,22.72891
1585,22.31906
1580,21.89858
1575,21.51435
1570,21.14702
1565,20.77004
1560,20.39763
1555,20.03765
1550,19.65788
1545,19.24462
1540,18.86329
1535,18.52313
1530,18.15965
1525,17.76753
1520,17.39338
1515,17.0422
1510,16.65673
1505,16.26704
1500,15.92613
1495,15.61791
1490,15.28537
1485,14.92675
1480,14.56938
1475,14.21112
1470,13.85522
1465,13.52706
1460,13.19127
1455,12.86195
1450,12.55835
1445,12.26329
1440,11.93451
1435,11.58701
1430,11.25115
1425,10.97713
1420,10.72489
1415,10.45739
1410,10.13752
1405,9.78592
1400,9.46887
1395,9.1723
1390,8.84458
1385,8.72044
1380,8.48307
1375,8.06536
1370,7.86742
1365,7.75146
1360,7.41809
1355,7.008
1350,6.59231
1345,6.37125
1340,6.34626
1335,6.35598
1330,6.23283
1325,5.92717
1320,5.5641
1315,5.28285
1310,5.0423
1305,4.87885
1300,4.72806
1295,4.57595
1290,4.40935
1285,4.24351
1280,4.04439
1275,3.86651
1270,3.6512
1265,3.432
1260,3.24838
1255,3.13719
1250,3.05546
1245,2.9832
1240,2.87277
1235,2.71348
1230,2.52204
1225,2.35738
1220,2.19905
1215,2.1043
1210,2.06E+00
1205,2.00E+00
1200,1.95E+00
1195,1.84339
1190,1.65851
1185,1.53897
1180,1.47278
1175,1.38245
1170,1.31078
1165,1.25269
1160,1.16933
1155,1.12033
1150,1.07569
1145,0.9784
1140,0.85257
1135,0.84771
1130,0.81828
1125,0.79022
1120,0.72262
1115,0.61467
1110,0.56983
1105,0.56483
1100,0.57045
1095,0.52861
1090,0.45715
1085,0.43874
1080,0.38726
1075,0.38094
1070,0.35441
1065,0.28866
1060,0.27976
1055,0.29404
1050,0.26558
1045,0.2443
1040,0.21548
1035,0.19114
1030,0.19914
1025,0.17608
1020,0.14708
1015,0.1446
1010,0.11881
1005,0.14616
1000,0.14993
995,0.11146
990,0.10492
985,0.09181
980,0.10191
975,0.08997
970,0.06679
965,0.09006
960,0.1116
955,0.11074
950,0.10525
945,0.11565
940,0.09496
935,0.08081
930,0.06531
925,0.07375
920,0.08892
915,0.10243
910,0.07039
905,0.06041
900,0.06322
895,0.10869
890,0.12862
885,0.11534
880,0.07802
875,0.05047
870,0.04675
865,0.04333
860,0.02209
855,0.00467
850,0.00299
845,0
840,0.00205
835,8.19E-04
830,0.00377
825,3.05E-03
820,3.15E-03
815,2.13E-03
810,7.11E-04
805,0.00213
800,8.12E-04
795,0.00234
790,0.00203
785,0.00305
780,0.00112
775,0.00183
770,0.00214
765,0.00326
760,4.08E-04
755,0.00276
750,0.00358
745,0.00573
740,0.00338
735,0.00522
730,8.09E-03
725,1.11E-02
720,0.00964
715,1.44E-02
710,0.01817
705,0.02424
700,0.02508
695,0.03372
690,0.0402
685,0.05076
680,0.06041
675,0.07752
670,0.10082
665,0.12702
660,0.15754
655,0.20679
650,0.26661
645,0.34569
640,0.44017
635,0.57684
630,0.74844
625,0.97148
620,1.24736
615,1.61783
610,2.07242
605,2.65247
600,3.35585
595,4.24878
590,5.33032
585,6.66464
580,8.24937
575,10.15659
570,12.34512
565,14.89218
560,17.67257
555,20.84904
550,24.13433
545,27.7419
540,31.41347
535,35.23437
530,38.94286
525,42.61954
520,45.97985
515,49.03122
510,51.61357
505,53.82575
500,55.51858
495,56.76752
490,57.51443
485,57.88957
480,57.86447
475,57.52058
470,56.83498
465,55.93833
460,54.78563
455,53.42609
450,51.84903
445,50.12593
440,48.29574
435,46.30642
430,44.20451
425,41.95346
420,39.59958
415,37.09889
410,34.50976
405,31.81836
400,29.06729
395,26.17361
390,23.25878
385,20.24944
380,17.29298
375,14.34011
370,11.49579
365,8.74379
360,6.25573
355,4.05025
350,2.31581
345,1.08838
340,0.40314
335,0.10021
330,0.01522
325,5.40E-04
320,0.00368
315,0.00206
310,0.00501
305,0.00534
300,0.00491
295,0.00612
290,0.00459
285,0.0035
280,0.00778
275,0.00625
270,0.00472
265,0.00406
260,8.88E-03
255,0.00341
250,0.00341
245,0.00187
240,4.82E-03
235,1.42E-03
230,7.61E-04
225,7.63E-04
220,0.00241
215,0.00177
210,0.00166
205,0.00466
200,0.00553
