1575.488217,0.279421925,0.731521323,0.381976527,2164,7525.583333,30971.99048,8946.42619
1638.205605,0.265336701,0.655787637,0.404636436,1481,10354.34138,44879.33103,13733.7569
1692.23965,0.257837037,0.607320743,0.424589996,1079,11570.89828,51612.33103,16573.75345
1733.391052,0.248311374,0.571389368,0.434597113,737,11559.22292,53535.27083,17594.02708
1789.094801,0.238290273,0.529289497,0.450235561,402,9760.089655,47105.02759,16038.07759
1861.365799,0.228110817,0.489219185,0.466279012,333,9230.389583,46535.65,16409.3125
1917.544176,0.221466092,0.456497362,0.485136739,162,10191.51563,52924.66875,19416.00313
1928.859657,0.218698768,0.448395974,0.48773095,144,9723.215625,51126.425,18856.59688
